,geo,text,name,location,hashtags,source,followers_count,friends_count,created_at,verification_status,entities,sentiment
4534,,Covid-19 Series - Andrew and Rachel still doing their thing ❤️#covid19 #coronavirus #pandemic #work #nurse #nurselife #doctor #hospital #ppe ,deller_grace,London,"['covid19', 'coronavirus', 'pandemic', 'work', 'nurse', 'nurselife', 'doctor', 'hospital', 'ppe']",Twitter for iPhone,228,35,2020-07-12 16:58:12,False,"[('Rachel', 'PERSON'), ('❤', 'GPE'), '']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4535,, The Democrats in 2016#Trump2020 #KAG2020 #SaturdayThoughts #Ccot#CNNSOTU #MediaBuzz #WalkAway #coronavirus #FoxandFriends…,UndeadBill,,"['Trump2020', 'KAG2020', 'SaturdayThoughts', 'Ccot', 'CNNSOTU', 'MediaBuzz', 'WalkAway', 'coronavirus', 'FoxandFriends']",Twitter for iPad,505,717,2020-07-12 16:58:12,False,"[('Democrats', 'NORP'), ('SaturdayThoughts', 'ORG'), ('FoxandFriends', 'ORG')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4536,,Rockin’ the new Beware of Covid-19 alien designs 👽 Check the store for more &gt;&gt; ,alienologystore,,"['alien', 'ufo', 'redbubbleartist', 'Covid_19', 'coronavirus']",Twitter for iPhone,1,9,2020-07-12 16:58:11,False,"[('Rockin', 'ORG')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4537,," 🚨BREAKING: #Florida reports a staggering 15,300 new #coronavirus cases, shattering the single-day record of any state—pr…",ThembaletuMbang,"Midrand, South Africa","['Florida', 'coronavirus']",Twitter for Android,1910,4273,2020-07-12 16:58:11,False,"[('Florida', 'GPE'), ('15,300', 'CARDINAL'), ('the single-day', 'DATE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4538,,"As what i predicted today that 200 target is piece of cake for West Indies &amp; my words comes true happened, congratulations to  for their first victory against  #ENGvsWI #sundayvibes #BlueLivesMatter #coronavirus ",MeUsmanButt,"Lahore, Pakistan","['ENGvsWI', 'sundayvibes', 'BlueLivesMatter', 'coronavirus']",Twitter for Android,206,809,2020-07-12 16:58:09,False,"[('today', 'DATE'), ('200', 'CARDINAL'), ('West Indies &amp', 'ORG'), ('first', 'ORDINAL'), '', '']","{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.7717}"
4539,," . is releasing 8,000 inmates due to #coronavirus fears! 🤬 I’m fed up with his “leadership.” I’m seriously cons…",Sunstruk,,['coronavirus'],Twitter for iPhone,10524,1443,2020-07-12 16:58:09,False,"[('8,000', 'CARDINAL'), '']","{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.5848}"
4540,,"  If it is safe enough for children to return to school, then it is safe enough for Paul Manafort and Michael C…",Communisum,Earth,[],Twitter for Android,190,335,2020-07-12 16:58:09,False,"[('Paul Manafort', 'PERSON'), ('Michael C', 'PERSON')]","{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.7003}"
4541,," WATCH: President Donald Trump wears a mask during a scheduled visit to the Walter Reed National Military Medical Center, a r…",SunilRe90575129,"New York, USA",[],Twitter for Android,46,354,2020-07-12 16:58:08,False,"[('Donald Trump', 'PERSON'), ('the Walter Reed National Military Medical Center', 'ORG')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4542,," I heard a doctor once explain that #coronavirus is a “stupid virus,” not terribly sophisticated, known measures can con…",1whoknu,You know where,['coronavirus'],Twitter for iPhone,3430,4285,2020-07-12 16:58:08,False,[''],"{'neg': 0.147, 'neu': 0.705, 'pos': 0.147, 'compound': 0.0}"
4543,, Joe Biden flip-flops more than a pancake on a Saturday morning.#FoxandFriends #Trump2020 #KAG2020 #Tcot #Ccot #COVID19 #cor…,LibsNoFun,Liberal heads rent free  ,"['FoxandFriends', 'Trump2020', 'KAG2020', 'Tcot', 'Ccot', 'COVID19']",Twitter for iPhone,51759,40806,2020-07-12 16:58:07,False,"[('Joe Biden', 'PERSON'), ('Saturday', 'DATE'), '', ('KAG2020', 'PRODUCT'), ('Ccot', 'PERSON'), '']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4544,," Our #FirstResponders are begging you to #StayHome, stay 6ft apart and #WearAMask to help #SlowTheSpread so our hospitals aren't…",heysyd,Seattle,"['FirstResponders', 'StayHome', 'WearAMask', 'SlowTheSpread']",Twitter Web App,4412,5000,2020-07-12 16:58:07,False,"['', ('StayHome', 'ORG'), ('6', 'CARDINAL'), ('WearAMask', 'PRODUCT'), '']","{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.4019}"
4545,,"'Lockdown a success for the Italy's #MarineLife'? "" in the #Mediterranean off Italy flourished during the #coronavirus #lockdown as #WaterQuality improved and #species moved into spaces vacated by people and ships,..Italian coastguard has found"" |  ",kaskadia,Cascadia,"['MarineLife', 'Mediterranean', 'coronavirus', 'lockdown', 'WaterQuality', 'species']",TweetDeck,10020,7364,2020-07-12 16:58:06,False,"[('Italy', 'GPE'), ('Mediterranean', 'LOC'), ('Italy', 'GPE'), '', '', ('WaterQuality', 'ORG'), '', ('Italian', 'NORP')]","{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.7783}"
4546,," Why are so many people catching the ""contained, Democrat Hoax?""132,000 Americans have died fro this Hoax.#Covid_19 #cor…",JoanneCangal,Toronto,['Covid_19'],Twitter for iPhone,6198,6793,2020-07-12 16:58:06,False,"[('Democrat', 'NORP'), ('Americans', 'NORP')]","{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.5574}"
4547,, We've been relying on plastics for too long. It's high time we turn to the best possible alternative.#worldplasticday…,Vaishalee747362,,['worldplasticday'],Twitter for Android,3,67,2020-07-12 16:58:06,False,[],"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.6369}"
4548,,"I have a question, which channel covers whole India and not just Delhi, mumbai, MP, UP, Haryana, J&amp;K and Bihar?#newschannels #coronavirus",iankitjoshi,"Hyderabad, India","['newschannels', 'coronavirus']",Twitter for Android,16,58,2020-07-12 16:58:06,False,"[('India', 'GPE'), ('Delhi', 'GPE'), ('mumbai', 'GPE'), ('MP', 'GPE'), ('UP', 'GPE'), ('Haryana', 'GPE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4549,," . is releasing 8,000 inmates due to #coronavirus fears! 🤬 I’m fed up with his “leadership.” I’m seriously cons…",Redguard36,,['coronavirus'],Twitter for iPhone,419,425,2020-07-12 16:58:05,False,"[('8,000', 'CARDINAL'), '']","{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.5848}"
4550,," It took deaths of 140,000 Americans to make Trump wear a mask. (Xi Jinping was wearing a mask in February ...)#coronavi…",neymarbipin,"Tirunelveli, India",[],Twitter for Android,1729,1777,2020-07-12 16:58:04,False,"[('140,000', 'CARDINAL'), ('Americans', 'NORP'), ('Trump', 'ORG'), ('Xi Jinping', 'PERSON'), ('February', 'DATE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4551,, &lt;puffed up and posturing&gt; say what? #winningfail #FloridaCovidEpicenter #floridagop #COVIDIOT #GOPCowards #GOPCorruptionOverCountry #coronavirus # ,FlowerMomi,Oz.  Kansas.,"['winningfail', 'FloridaCovidEpicenter', 'floridagop', 'COVIDIOT', 'GOPCowards', 'GOPCorruptionOverCountry', 'coronavirus']",Twitter for iPhone,568,953,2020-07-12 16:58:04,False,"['', '', '', '', '']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4552,,         …,MynationSonu,,[],Twitter Web App,29,34,2020-07-12 16:58:03,False,[],"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}"
4553,," #China's #coronavirus statistics are the ""sick joke,"" . Only you and Dr. Tedros believe them. #COVID19 #WorldH…",Freedom77394374,,"['China', 'coronavirus', 'COVID19']",Twitter for Android,35,72,2020-07-12 16:58:02,False,"[('China', 'GPE'), ('Tedros', 'PERSON')]","{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.5106}"
4554,,oh hai! I'm here with a friendly reminder that  has no plans to regularly test any of their employees #disneyworldreopening#coronavirus #DisneyWorld ,AuntTriffie,Newfoundland ,"['disneyworldreopening', 'coronavirus', 'DisneyWorld']",Twitter for Android,421,866,2020-07-12 16:58:01,False,"['', '', ('DisneyWorld', 'ORG')]","{'neg': 0.093, 'neu': 0.76, 'pos': 0.147, 'compound': 0.3164}"
4555,, Florida has surpassed New York in highest number of #coronavirus cases reported in a 24-hour cycle.This is how bad …,a_matar,"Florida, USA",['coronavirus'],Twitter Web App,2085,2963,2020-07-12 16:58:01,False,"[('Florida', 'GPE'), ('New York', 'GPE'), '', ('24-hour', 'TIME')]","{'neg': 0.168, 'neu': 0.769, 'pos': 0.062, 'compound': -0.4939}"
4556,,"#Mouring The United States #Coronavirus: 3,382,569 #Cases and 137,581 #Deaths - #tRumpvirus opEN scHoOlS... 🙄 Worldometer ",CandosC,United States,"['Mouring', 'Coronavirus', 'Cases', 'Deaths', 'tRumpvirus']",Twitter for iPhone,407,422,2020-07-12 16:58:01,False,"['', ('The United States', 'GPE'), ('3,382,569', 'CARDINAL'), ('Cases', 'PRODUCT'), ('137,581 #', 'MONEY'), ('🙄 Worldometer', 'PERSON')]","{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.4215}"
4557,,This is what happens when you #reopen too soon and people are NOT #SocialDistancing and wearing a 😷. We will be back to #StayAtHome orders! #Covid_19 #coronavirus ,Robinson_DC211,Eastern Daylight Time,"['reopen', 'SocialDistancing', 'StayAtHome', 'Covid_19', 'coronavirus']",Twitter for iPhone,433,332,2020-07-12 16:58:01,False,"['', ('SocialDistancing', 'ORG'), ('😷', 'CARDINAL'), '']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4558,," BREAKING: Florida smashes record for daily new #coronavirus cases with the FL Dept of Health reporting 15,300 new cases tod…",herscheyberger,"Gainesville, FL",['coronavirus'],Twitter for iPhone,2648,317,2020-07-12 16:58:00,False,"[('BREAKING', 'PERSON'), ('Florida', 'GPE'), ('daily', 'DATE'), '', ('the FL Dept of Health', 'ORG'), ('15,300', 'CARDINAL')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4559,," ""The GOP's healthcare plan is like a heckler who spends 8 years mocking... "" -  #coronavirus #COVID19 …",heysyd,Seattle,"['coronavirus', 'COVID19']",Twitter Web App,4412,5000,2020-07-12 16:57:59,False,"[('GOP', 'ORG'), ('8 years', 'DATE'), '', ('COVID19', 'ORG')]","{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}"
4560,, ‼️37-year-old #Ohio veteran—who posted a widely shared anti-#mask screed on Facebook—tested positive for #COVID19 on Jul…,DavidWilson9,A not-so-blue area of an otherwise blue state,"['Ohio', 'mask', 'COVID19']",Twitter Web App,2722,3009,2020-07-12 16:57:59,False,"[('Ohio', 'GPE'), ('Facebook', 'ORG'), ('Jul', 'ORG')]","{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.7184}"
